"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
3071.5663	"Q8K0E8"	"Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain"	"Fgb"	0	17247000	12644000	9963666.66666667	12644000	1.54768258414325	0.163550682639379
1341.6235	"Q8BJ71"	"Nuclear pore complex protein Nup93"	"Nup93"	38837000	3206200	2983700	15008966.6666667	3206200	2.35299917520176	0.0327978749044221
1743.7985	"Q8BMK4"	"Cytoskeleton-associated protein 4"	"Ckap4"	8074900	5037600	10077000	7729833.33333333	8074900	1.72752599466734	0.120941338790729
2811.398	"Q9DBD0"	"Inhibitor of carbonic anhydrase"	"Ica"	25658000	36640000	36556000	32951333.3333333	36556000	2.20158618485987	0.0357491132499557
1576.7845	"Q9D2V7"	"Coronin-7"	"Coro7"	4701500	3041900	3171200	3638200	3171200	2.54075123033028	0.016646158181112
1453.6395	"Q8BT60"	"Copine-3"	"Cpne3"	4650400	3443500	3539900	3877933.33333333	3539900	1.72168096929023	0.100745392386405
1253.5632	"P97290"	"Plasma protease C1 inhibitor"	"Serping1"	3879100	7983800	12899000	8253966.66666667	7983800	2.21776141424538	0.0359632719949468
833.38791	"Q9Z2X1"	"Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed"	"Hnrnpf"	79071000	37150000	85491000	67237333.3333333	79071000	2.81522021215819	0.0118371805638204
1209.6102	"Q61147"	"Ceruloplasmin"	"Cp"	0	3784600	7845900	3876833.33333333	3784600	2.68232814580492	0.0151382810932854
825.42323	"Q61233"	"Plastin-2"	"Lcp1"	26076000	0	23811000	16629000	23811000	2.55151905658318	0.034222161199187
875.42363	"P18760"	"Cofilin-1"	"Cfl1"	71592000	209580000	526840000	269337333.333333	209580000	3.45772136506723	0.00712864278273303
1268.5885	"Q9R111"	"Guanine deaminase"	"Gda"	7353800	7137700	13346000	9279166.66666667	7353800	3.85869183651588	0.000524099279419853
1567.7995	"Q9JLJ2"	"4-trimethylaminobutyraldehyde dehydrogenase"	"Aldh9a1"	3008200	1749600	2575300	2444366.66666667	2575300	1.65260760897742	0.112947899607365
1422.7467	"Q8K411"	"Presequence protease, mitochondrial"	"Pitrm1"	11305000	2914800	14982000	9733933.33333333	11305000	2.82902261019986	0.00898911574192596
3343.73	"Q9EQK5"	"Major vault protein"	"Mvp"	0	4609800	13573000	6060933.33333333	4609800	2.57823824892969	0.0213127731654734
1571.8155	"P02468"	"Laminin subunit gamma-1"	"Lamc1"	11730000	6433600	17674000	11945866.6666667	11730000	3.64639277116797	0.00146279521705331
1137.6758	"Q5SSL4"	"Active breakpoint cluster region-related protein;Breakpoint cluster region protein"	"Abr;Bcr"	1740900	0	2452700	1397866.66666667	1740900	1.572353066603	0.13109905843498
1923.9223	"Q8CIN4"	"Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34;Serine/threonine-protein kinase PAK 1;Serine/threonine-protein kinase PAK 3"	"Pak2;Pak1;Pak3"	7123600	3219900	5260500	5201333.33333333	5260500	1.94133515859565	0.0684089489437697
2333.0924	"O08528"	"Hexokinase-2"	"Hk2"	25027000	5977600	6724300	12576300	6724300	1.72893536314808	0.100093135982376
1098.4982	"P14824"	"Annexin A6"	"Anxa6"	0	10108000	16930000	9012666.66666667	10108000	2.13598911513235	0.0548027086875016
1589.7784	"Q9Z0R4"	"Intersectin-1"	"Itsn1"	2204000	2313900	1329300	1949066.66666667	2204000	1.90323779801446	0.0693675853078638
888.49165	"O08638"	"Myosin-11"	"Myh11"	0	16026000	17979000	11335000	16026000	2.55543701964872	0.0249903201639923
1085.5539	"P07356"	"Annexin A2"	"Anxa2"	127650000	79854000	130660000	112721333.333333	127650000	2.05199978202289	0.0506895121928704
1119.6189	"P56395"	"Cytochrome b5"	"Cyb5a"	7438900	2561300	4445500	4815233.33333333	4445500	1.83019210683561	0.0896611457900512
1649.7798	"Q91V41"	"Ras-related protein Rab-14"	"Rab14"	16269000	8221700	12323000	12271233.3333333	12323000	2.16603359620823	0.0451844700144235
1705.9475	"Q9EQ06"	"Estradiol 17-beta-dehydrogenase 11"	"Hsd17b11"	19606000	11006000	5271900	11961300	11006000	2.69513082908	0.0119986462328087
870.43817	"P07356"	"Annexin A2"	"Anxa2"	27643000	12542000	91665000	43950000	27643000	3.78821965038988	0.00157091526161523
788.40283	"Q61171"	"Peroxiredoxin-2"	"Prdx2"	54285000	35099000	103700000	64361333.3333333	54285000	2.07354916282274	0.0595925076863353
830.44978	"P35700"	"Peroxiredoxin-1"	"Prdx1"	205690000	195710000	255160000	218853333.333333	205690000	1.72608681485995	0.0961724753303972
1510.7879	"P21981"	"Protein-glutamine gamma-glutamyltransferase 2"	"Tgm2"	32371000	22501000	34391000	29754333.3333333	32371000	2.78033049002727	0.00960280029603122
1198.6445	"Q61838"	"Alpha-2-macroglobulin;Alpha-2-macroglobulin 165 kDa subunit;Alpha-2-macroglobulin 35 kDa subunit"	"A2m"	22697000	31289000	33125000	29037000	31289000	2.50750346899353	0.0167697398950337
1333.7394	"Q9QWR8"	"Alpha-N-acetylgalactosaminidase"	"Naga"	73860000	15856000	9074200	32930066.6666667	15856000	1.52368676595462	0.177020586552087
964.52295	"P14148"	"60S ribosomal protein L7"	"Rpl7"	31773000	17199000	54403000	34458333.3333333	31773000	1.56390612531929	0.137414026444821
1020.5604	"P49182"	"Heparin cofactor 2"	"Serpind1"	6459300	14920000	19466000	13615100	14920000	3.63120480093037	0.00100498375530927
1266.6932	"P09528"	"Ferritin heavy chain;Ferritin heavy chain, N-terminally processed"	"Fth1"	700210000	405390000	525350000	543650000	525350000	3.87218511223517	0.000405224415086716
1023.5787	"P51885"	"Lumican"	"Lum"	68018000	102680000	191240000	120646000	102680000	3.91255263795844	0.000409529711430625
904.42502	"Q01853"	"Transitional endoplasmic reticulum ATPase"	"Vcp"	52903000	9388500	52149000	38146833.3333333	52149000	1.68966635255268	0.125358948294881
869.37668	"P09103"	"Protein disulfide-isomerase"	"P4hb"	21437000	10126000	42294000	24619000	21437000	1.77401881004721	0.0947785760124454
1852.9142	"P01868"	"Ig gamma-1 chain C region secreted form;Ig gamma-1 chain C region, membrane-bound form"	"Ighg1"	146700000	104590000	135870000	129053333.333333	135870000	4.87859695831106	4.04010021270036e-05
1674.8061	"Q99MN9"	"Propionyl-CoA carboxylase beta chain, mitochondrial"	"Pccb"	9238300	7023800	10957000	9073033.33333333	9238300	1.66592746742634	0.112666352275647
890.47091	"O08677"	"Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain"	"Kng1"	26192000	61564000	79659000	55805000	61564000	4.54098556995851	6.62559289264962e-05
1455.7106	"Q9QZA0"	"Carbonic anhydrase 5B, mitochondrial"	"Ca5b"	1343500	1082800	131700000	44708766.6666667	1343500	2.67528263131941	0.0312033461406076
1324.6623	"O09164"	"Extracellular superoxide dismutase [Cu-Zn]"	"Sod3"	3206200	2781900	5040000	3676033.33333333	3206200	1.73045999585853	0.101033764247664
1846.9465	"Q08093"	"Calponin-2"	"Cnn2"	0	8133900	5944900	4692933.33333333	5944900	1.51012207762602	0.15177426596996
1339.7136	"P14094"	"Sodium/potassium-transporting ATPase subunit beta-1"	"Atp1b1"	7275500	6891600	7801400	7322833.33333333	7275500	1.53672072531373	0.136626957650503
1789.8846	"P63260"	"Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed;Beta-actin-like protein 2;Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle;Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed;Actin, alpha cardiac muscle 1;Actin, alpha skeletal muscle"	"Actb;Actbl2;Acta2;Actg2;Actg1;Actc1;Acta1"	1222100000	1336700000	2113100000	1557300000	1336700000	1.58566458678939	0.127496376366604
1247.567	"Q93092"	"Transaldolase"	"Taldo1"	51341000	39977000	58122000	49813333.3333333	51341000	3.57277215210083	0.0014129901373545
1170.5049	"P84091"	"AP-2 complex subunit mu"	"Ap2m1"	7202700	3728200	7382600	6104500	7202700	1.70724028177932	0.10540199372256
1431.6592	"P07356"	"Annexin A2"	"Anxa2"	53961000	29070000	35011000	39347333.3333333	35011000	2.32207721374414	0.0369833027109485
1559.7541	"P07356"	"Annexin A2"	"Anxa2"	32687000	10790000	23518000	22331666.6666667	23518000	2.14324864603365	0.0458976452914741
2317.2569	"Q62095"	"ATP-dependent RNA helicase DDX3Y"	"Ddx3y"	0	911010	963080	624696.666666667	911010	1.6127807856545	0.13071878998645
818.43202	"Q9DBG3"	"AP-1 complex subunit beta-1;AP-2 complex subunit beta"	"Ap1b1;Ap2b1"	0	3918800	14506000	6141600	3918800	1.60490373547099	0.152428709478146
1078.5659	"P26443"	"Glutamate dehydrogenase 1, mitochondrial"	"Glud1"	20291000	22450000	29230000	23990333.3333333	22450000	2.0021379721694	0.0546029152778206
1586.7424	"P07309"	"Transthyretin"	"Ttr"	197060000	351070000	333310000	293813333.333333	333310000	1.55511944316012	0.130253349770172
1256.5673	"Q04857"	"Collagen alpha-1(VI) chain"	"Col6a1"	49335000	71911000	89070000	70105333.3333333	71911000	3.99350231428908	0.000423789263181541
2129.9641	"P61982"	"14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed"	"Ywhag"	317880000	97734000	121140000	178918000	121140000	1.64923972141436	0.125503286432881
2157.9954	"Q9CQV8"	"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed"	"Ywhab"	393520000	101380000	144790000	213230000	144790000	1.66813265306053	0.124010253017973
1022.5033	"Q62448"	"Eukaryotic translation initiation factor 4 gamma 2"	"Eif4g2"	4983000	3309800	11507000	6599933.33333333	4983000	2.50192703256061	0.018828911873403
1490.7399	"P48678"	"Prelamin-A/C;Lamin-A/C"	"Lmna"	23831000	14163000	21259000	19751000	21259000	2.3625974959728	0.0243624874146544
2453.3629	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	764340000	192230000	881820000	612796666.666667	764340000	2.38271796752368	0.0328640139413537
2839.543	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	0	483270	150090000	50191090	483270	2.3408858542087	0.0727087048075793
1636.8461	"P37040"	"NADPH--cytochrome P450 reductase"	"Por"	9631900	773720	3530900	4645506.66666667	3530900	1.50475461975155	0.175428258189722
1514.7875	"P50516"	"V-type proton ATPase catalytic subunit A"	"Atp6v1a"	0	1565400	8132400	3232600	1565400	1.87633499536129	0.0788880728996494
1387.7195	"P21619"	"Lamin-B2"	"Lmnb2"	7055000	6303000	0	4452666.66666667	6303000	2.03024636886011	0.0672062448283805
1401.6129	"P26041"	"Moesin"	"Msn"	40594000	25069000	44535000	36732666.6666667	40594000	4.03921187167118	0.000246529825939625
792.37662	"P56391"	"Cytochrome c oxidase subunit 6B1"	"Cox6b1"	19145000	147890	9420500	9571130	9420500	1.63515621316839	0.200241928416088
1371.6493	"Q5SWU9"	"Acetyl-CoA carboxylase 1;Biotin carboxylase"	"Acaca"	0	5738200	880850	2206350	880850	1.90641968387778	0.0774552819876909
1351.6579	"Q62433"	"Protein NDRG1"	"Ndrg1"	4319600	3833500	3216300	3789800	3833500	1.91042284130491	0.0648824022287215
3072.4312	"Q99KE1"	"NAD-dependent malic enzyme, mitochondrial"	"Me2"	15973000	8042000	11157000	11724000	11157000	2.027685389461	0.0613283971539189
2667.1541	"Q9CQ22"	"Ragulator complex protein LAMTOR1"	"Lamtor1"	13082000	8311100	4582100	8658400	8311100	2.00314387423216	0.0604444718514963
1240.6776	"Q9JII6"	"Alcohol dehydrogenase [NADP(+)]"	"Akr1a1"	73734000	54008000	126670000	84804000	73734000	3.02791018801531	0.0111619143246131
2437.2741	"Q3UJU9"	"Regulator of microtubule dynamics protein 3"	"Rmdn3"	12571000	2408300	3803300	6260866.66666667	3803300	2.15671748067237	0.063972460777376
2107.9858	"P20918"	"Plasminogen;Plasmin heavy chain A;Activation peptide;Angiostatin;Plasmin heavy chain A, short form;Plasmin light chain B"	"Plg"	8365800	3885300	0	4083700	3885300	1.52726443656774	0.171822747494766
905.42767	"Q61941"	"NAD(P) transhydrogenase, mitochondrial"	"Nnt"	5487600	2118300	11224000	6276633.33333333	5487600	2.21239730457361	0.0483165247472802
1583.6926	"Q8R164"	"Valacyclovir hydrolase"	"Bphl"	5468100	4989000	8493400	6316833.33333333	5468100	1.96894167616057	0.0591046724298763
1143.4907	"Q8CI94"	"Glycogen phosphorylase, brain form"	"Pygb"	0	5033200	6248900	3760700	5033200	1.8015934258853	0.0912916782421372
1645.7294	"P05202"	"Aspartate aminotransferase, mitochondrial"	"Got2"	21536000	16961000	24174000	20890333.3333333	21536000	1.53277772953481	0.137542135889883
1439.5657	"P07724"	"Serum albumin"	"Alb"	14529000	15482000	22195000	17402000	15482000	2.89328624959973	0.00618123533731763
1791.8176	"Q61703"	"Inter-alpha-trypsin inhibitor heavy chain H2"	"Itih2"	8089700	11956000	14777000	11607566.6666667	11956000	4.38924876194435	7.96572753647962e-05
1269.6565	"C8YR32"	"Lipoxygenase homology domain-containing protein 1"	"Loxhd1"	126050000	99070000	23606000	82908666.6666667	99070000	3.34911606999614	0.0105027931058842
1524.7936	"P05201"	"Aspartate aminotransferase, cytoplasmic"	"Got1"	15621000	13765000	18522000	15969333.3333333	15621000	2.56896501582055	0.014956863249969
1140.487	"O88456"	"Calpain small subunit 1"	"Capns1"	10437000	8813300	10800000	10016766.6666667	10437000	1.88582499556805	0.0707737691650694
1248.5663	"O08677"	"Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain"	"Kng1"	54694000	74405000	106350000	78483000	74405000	2.36749394736856	0.0253856274814971
1229.6616	"Q61578"	"NADPH:adrenodoxin oxidoreductase, mitochondrial"	"Fdxr"	22010000	20581000	49990000	30860333.3333333	22010000	2.3816409813316	0.0243429294927629
1884.9179	"P62702"	"40S ribosomal protein S4, X isoform"	"Rps4x"	0	6281200	11698000	5993066.66666667	6281200	2.05025877728875	0.0619983207882622
2517.1619	"Q04447"	"Creatine kinase B-type"	"Ckb"	39251000	59525000	53932000	50902666.6666667	53932000	5.98461398095436	3.81445791734589e-07
1639.8166	"P49300"	"C-type lectin domain family 10 member A"	"Clec10a"	22201000	15337000	20821000	19453000	20821000	4.21120171789157	0.000192890989894246
1375.717	"Q76MZ3"	"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform"	"Ppp2r1a"	11627000	7258100	11028000	9971033.33333333	11028000	1.585091903104	0.132304988529459
1545.7021	"P37804"	"Transgelin"	"Tagln"	17230000	127980000	65137000	70115666.6666667	65137000	1.97770153416447	0.0634071971664512
1128.4836	"Q9ESB3"	"Histidine-rich glycoprotein"	"Hrg"	5277000	9506700	13749000	9510900	9506700	2.38549132221493	0.0228013593544767
853.393	"P01027"	"Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2"	"C3"	18225000	13553000	32055000	21277666.6666667	18225000	3.27370245116122	0.00275046575846577
1484.6817	"Q8K3G9"	"DCC-interacting protein 13-beta"	"Appl2"	3598200	1763800	1434800	2265600	1763800	1.85144666909771	0.0768038458032351
1623.9236	"Q9EQH2"	"Endoplasmic reticulum aminopeptidase 1"	"Erap1"	0	2360700	2954900	1771866.66666667	2360700	1.73805875985087	0.0986214174800949
1244.5496	"Q99PT1"	"Rho GDP-dissociation inhibitor 1"	"Arhgdia"	62894000	41898000	55119000	53303666.6666667	55119000	3.0972432858403	0.00728246687238106
787.35007	"P47962"	"60S ribosomal protein L5"	"Rpl5"	13192000	8784200	11589000	11188400	11589000	1.75257391215554	0.11656218554234
895.42871	"P32261"	"Antithrombin-III"	"Serpinc1"	0	6711400	7488300	4733233.33333333	6711400	1.83935000210584	0.096417442089578
1405.6361	"O70404"	"Vesicle-associated membrane protein 8"	"Vamp8"	10427000	9570400	5064300	8353900	9570400	2.50648220151603	0.0181355587577074
909.44436	"P27773"	"Protein disulfide-isomerase A3"	"Pdia3"	14053000	2652000	27104000	14603000	14053000	3.13767585423673	0.00526603268960916
1328.6824	"P97379"	"Ras GTPase-activating protein-binding protein 2"	"G3bp2"	4073300	1200300	3478200	2917266.66666667	3478200	2.28376877221462	0.0333276758013042
1848.8968	"P50543"	"Protein S100-A11"	"S100a11"	100390000	55249000	30371000	62003333.3333333	55249000	3.65132333314336	0.0021428645939619
1264.6452	"O08638"	"Myosin-11"	"Myh11"	13042000	23777000	11360000	16059666.6666667	13042000	2.48364503139217	0.0194194560891291
872.49673	"Q61129"	"Complement factor I;Complement factor I heavy chain;Complement factor I light chain"	"Cfi"	5829400	11973000	10568000	9456800	10568000	2.44944240209804	0.020376903475561
1918.912	"Q8VDD5"	"Myosin-9"	"Myh9"	30480000	14978000	13457000	19638333.3333333	14978000	2.78494606670496	0.0104524980785128
1948.9225	"O08638"	"Myosin-11"	"Myh11"	16090000	35019000	11878000	20995666.6666667	16090000	1.92875230957957	0.0684197910668918
2871.41	"P01027"	"Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2"	"C3"	0	39135000	22803000	20646000	22803000	2.18013474966556	0.0572681022159231
1169.4944	"Q8VDD5"	"Myosin-9"	"Myh9"	15549000	10161000	14467000	13392333.3333333	14467000	3.19851887999302	0.00291424179262648
1373.6688	"Q8K0E8"	"Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain"	"Fgb"	9055500	9096400	9988600	9380166.66666667	9096400	2.57725370623858	0.0156911680851414
1267.6449	"P97371"	"Proteasome activator complex subunit 1"	"Psme1"	16679000	14314000	19785000	16926000	16679000	2.12486111360533	0.0431099758725754
1483.777	"Q8CGK3"	"Lon protease homolog, mitochondrial"	"Lonp1"	7514400	5688300	9169800	7457500	7514400	1.6000393892837	0.132844360360496
1014.5597	"Q8BGC4"	"Zinc-binding alcohol dehydrogenase domain-containing protein 2"	"Zadh2"	57868000	22501000	68208000	49525666.6666667	57868000	3.12940914743638	0.00395701379359461
1204.6187	"P23953"	"Carboxylesterase 1C"	"Ces1c"	62506000	152200000	57374000	90693333.3333333	62506000	2.00746864599779	0.0540896957203811
1570.8203	"Q61147"	"Ceruloplasmin"	"Cp"	25610000	51796000	54784000	44063333.3333333	51796000	3.2426518505171	0.00253259321630647
1679.7349	"Q8CG72"	"Poly(ADP-ribose) glycohydrolase ARH3"	"Adprhl2"	3885900	0	3886000	2590633.33333333	3885900	1.93051490907745	0.0681341493597169
2447.1176	"Q05816"	"Fatty acid-binding protein, epidermal"	"Fabp5"	402290000	179740000	186780000	256270000	186780000	3.54200081320207	0.00117585751213009
1671.8832	"Q61838"	"Alpha-2-macroglobulin;Alpha-2-macroglobulin 165 kDa subunit;Alpha-2-macroglobulin 35 kDa subunit"	"A2m"	26478000	52038000	20254000	32923333.3333333	26478000	1.89867977741154	0.0677919912326459
847.40758	"P17742"	"Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed"	"Ppia"	3054000	151890000	307090000	154011333.333333	151890000	3.26680949079331	0.0116590124674695
1497.7174	"Q8C7R4"	"Ubiquitin-like modifier-activating enzyme 6"	"Uba6"	14277000	5267200	12791000	10778400	12791000	2.09265922413878	0.0504179630422773
996.42225	"Q61147"	"Ceruloplasmin"	"Cp"	7418700	8119600	8889900	8142733.33333333	8119600	3.47912767373678	0.00118633358848059
1135.5583	"P08003"	"Protein disulfide-isomerase A4"	"Pdia4"	15358000	4156600	10962000	10158866.6666667	10962000	2.01304418384789	0.0714059577790057
1487.6529	"P62748"	"Hippocalcin-like protein 1;Neuron-specific calcium-binding protein hippocalcin"	"Hpcal1;Hpca"	7628100	6001500	4960500	6196700	6001500	1.62811494687665	0.115714060059893
1480.6616	"P50396"	"Rab GDP dissociation inhibitor alpha"	"Gdi1"	7124800	6681100	8037100	7281000	7124800	1.56319206960964	0.131151523671793
1459.6653	"Q80X90"	"Filamin-B"	"Flnb"	5266900	2009800	2328300	3201666.66666667	2328300	1.7396082238253	0.102936211026904
1023.4873	"Q8VCW8"	"Acyl-CoA synthetase family member 2, mitochondrial"	"Acsf2"	9298500	8880000	25434000	14537500	9298500	1.70061817161078	0.106826046727022
1691.8671	"Q9EQ06"	"Estradiol 17-beta-dehydrogenase 11"	"Hsd17b11"	9398300	7945200	0	5781166.66666667	7945200	1.96203554788737	0.0768858404392356
1542.8235	"O08638"	"Myosin-11"	"Myh11"	6999500	3948000	0	3649166.66666667	3948000	1.55672033586229	0.150350292367898
1995.0254	"Q8VDD5"	"Myosin-9"	"Myh9"	20346000	4139000	2688200	9057733.33333333	4139000	1.98948053166627	0.0702629777193311
1034.576	"P84091"	"AP-2 complex subunit mu"	"Ap2m1"	14325000	11305000	16012000	13880666.6666667	14325000	1.54104985531313	0.139210985819207
2365.1009	"P35505"	"Fumarylacetoacetase"	"Fah"	6877200	5765400	5641600	6094733.33333333	5765400	2.01776437975835	0.0634363619755852
1191.6037	"Q6P8X1"	"Sorting nexin-6;Sorting nexin-6, N-terminally processed"	"Snx6"	7463700	5969300	9968600	7800533.33333333	7463700	1.53947515380012	0.138471089984574
1670.8417	"Q04447"	"Creatine kinase B-type"	"Ckb"	86393000	60162000	25708000	57421000	60162000	2.98128586588919	0.00533618712246986
1749.8726	"Q8BTM8"	"Filamin-A"	"Flna"	19622000	29231000	23435000	24096000	23435000	2.77099418276849	0.00918582930890952
1372.6299	"P11276"	"Fibronectin;Anastellin"	"Fn1"	6282900	9124400	19508000	11638433.3333333	9124400	3.48382170967668	0.00140548431079287
1623.8832	"Q03265"	"ATP synthase subunit alpha, mitochondrial"	"Atp5a1"	163310000	95488000	247550000	168782666.666667	163310000	1.50499984820766	0.149756513092332
1579.7453	"Q9CQ60"	"6-phosphogluconolactonase"	"Pgls"	37417000	12917000	11648000	20660666.6666667	12917000	3.0454357852654	0.00932593276321106
1064.4622	"O89020"	"Afamin"	"Afm"	0	18099000	9109300	9069433.33333333	9109300	1.93070327418585	0.0912701976471797
1583.696	"Q8VCW8"	"Acyl-CoA synthetase family member 2, mitochondrial"	"Acsf2"	10730000	8424400	19031000	12728466.6666667	10730000	1.69350553588785	0.104983866142814
2666.3188	"Q62422"	"Osteoclast-stimulating factor 1"	"Ostf1"	25537000	18465000	15118000	19706666.6666667	18465000	2.38741907823838	0.0229301653148875
891.48142	"Q9CWJ9"	"Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase"	"Atic"	4835700	10212000	19867000	11638233.3333333	10212000	1.96547569759841	0.0660333952066531
1379.5881	"P19324"	"Serpin H1"	"Serpinh1"	0	13488000	21860000	11782666.6666667	13488000	2.63888873326635	0.0236198585532256
1125.6142	"Q9D1A2"	"Cytosolic non-specific dipeptidase"	"Cndp2"	48994000	26651000	48968000	41537666.6666667	48968000	2.36292196843529	0.0255419771788007
1614.7573	"P58252"	"Elongation factor 2"	"Eef2"	91724000	36470000	54294000	60829333.3333333	54294000	2.04939752976926	0.0587058410164456
950.51853	"Q60854"	"Serpin B6"	"Serpinb6"	21184000	13594000	36946000	23908000	21184000	2.00317485093428	0.0554439303892745
1358.6943	"P98078"	"Disabled homolog 2"	"Dab2"	7522600	1166200	4688600	4459133.33333333	4688600	4.2583910456643	0.000267881831256162
1183.5986	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	9795300	1145200	3828900	4923133.33333333	3828900	2.32353185237564	0.0382421688105125
1252.6412	"O08638"	"Myosin-11"	"Myh11"	18171000	16987000	6065200	13741066.6666667	16987000	2.80139006896828	0.0131712259213502
824.3916	"P35564"	"Calnexin"	"Canx"	41671000	11631000	0	17767333.3333333	11631000	1.6206868866146	0.18349894489053
2510.2401	"Q9R111"	"Guanine deaminase"	"Gda"	6997400	9041400	0	5346266.66666667	6997400	2.50447696133639	0.0184008381699499
2056.9273	"Q8BTM8"	"Filamin-A"	"Flna"	23275000	16435000	0	13236666.6666667	16435000	1.85374424926377	0.0931499306687739
1241.5823	"Q8VDD5"	"Myosin-9"	"Myh9"	22517000	16650000	33742000	24303000	22517000	3.03236587532803	0.00515829114682599
1424.6896	"Q99J99"	"3-mercaptopyruvate sulfurtransferase"	"Mpst"	14948000	6795200	12268000	11337066.6666667	12268000	1.7383841886047	0.10074637937271
1192.6564	"P09813"	"Apolipoprotein A-II;Proapolipoprotein A-II"	"Apoa2"	650880000	809310000	540500000	666896666.666667	650880000	2.29577562928567	0.0276022860493432
1237.703	"P17427"	"AP-2 complex subunit alpha-2"	"Ap2a2"	7810100	9328700	8445000	8527933.33333333	8445000	2.15229855361169	0.039015989536148
2454.1564	"Q8BTM8"	"Filamin-A"	"Flna"	24065000	38936000	6906300	23302433.3333333	24065000	2.20983863995616	0.0390925821014989
996.53524	"Q60597"	"2-oxoglutarate dehydrogenase, mitochondrial"	"Ogdh"	16905000	4315200	15518000	12246066.6666667	15518000	1.56100906418491	0.143867534449239
1492.6841	"P26040"	"Ezrin"	"Ezr"	5841900	4400800	8892100	6378266.66666667	5841900	2.75710043898353	0.010707506948814
1785.8686	"Q9D7G0"	"Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 2"	"Prps1;Prps2"	25518000	2969100	17606000	15364366.6666667	17606000	1.95882521468734	0.0875896464698
1506.7943	"P14901"	"Heme oxygenase 1"	"Hmox1"	13113000	2036900	0	5049966.66666667	2036900	2.23142114484254	0.0427338461579163
2815.2784	"E9PV24"	"Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain"	"Fga"	32029000	20220000	24845000	25698000	24845000	1.80583206928614	0.0830643397849537
826.42972	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	75547000	68110000	388840000	177499000	75547000	3.24390262820651	0.00320879016566629
1106.5972	"P35700"	"Peroxiredoxin-1"	"Prdx1"	394160000	289780000	638790000	440910000	394160000	1.91191468849586	0.0670780786702588
908.42733	"Q61035"	"Histidine--tRNA ligase, cytoplasmic"	"Hars"	4445700	0	4295500	2913733.33333333	4295500	1.96303437081961	0.0911883074540298
1354.6841	"P54071"	"Isocitrate dehydrogenase [NADP], mitochondrial"	"Idh2"	0	19044000	34473000	17839000	19044000	1.75040296671858	0.132667786327528
959.51753	"Q8K411"	"Presequence protease, mitochondrial"	"Pitrm1"	5907600	2983100	6677500	5189400	5907600	1.50952806434363	0.149852166512306
1380.6674	"P10493"	"Nidogen-1"	"Nid1"	7000400	7487000	16630000	10372466.6666667	7487000	2.56241052320064	0.0208804890041905
1377.6922	"Q8C0I1"	"Alkyldihydroxyacetonephosphate synthase, peroxisomal"	"Agps"	3809500	2927100	4379100	3705233.33333333	3809500	1.87111559543661	0.0737762889652429
788.483	"P97384"	"Annexin A11"	"Anxa11"	6276000	3807100	5344200	5142433.33333333	5344200	1.81664486437615	0.0846198939287267
844.46543	"Q61703"	"Inter-alpha-trypsin inhibitor heavy chain H2"	"Itih2"	2250300	0	8168900	3473066.66666667	2250300	1.62641500142752	0.129738040257317
