"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
1445.6795	"P04186"	"Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment"	"Cfb"	0	1991900	1319700	1103866.66666667	1319700	2.23374796160873	0.033939063254821
2055.0637	"Q8CHH9"	"Septin-8"	"Sept8"	8584600	10297000	5799800	8227133.33333333	8584600	2.65454297278106	0.0129742712100957
1431.7457	"Q9QY76"	"Vesicle-associated membrane protein-associated protein B"	"Vapb"	11231000	4505600	18318000	11351533.3333333	11231000	2.40464525515624	0.030800274355259
1733.709	"P35123"	"Ubiquitin carboxyl-terminal hydrolase 4"	"Usp4"	4074500	85766000	103130000	64323500	85766000	2.38391774181846	0.0360321216383043
856.46945	"P97429"	"Annexin A4"	"Anxa4"	26321000	14158000	24858000	21779000	24858000	3.71312212552368	0.000780623901143871
840.44153	"P14824"	"Annexin A6"	"Anxa6"	11167000	10711000	13100000	11659333.3333333	11167000	3.16757271634571	0.00342375133725054
1420.6874	"P07356"	"Annexin A2"	"Anxa2"	76864000	55458000	70477000	67599666.6666667	70477000	2.06700094955267	0.0485083948834859
2047.9554	"Q8VDD5"	"Myosin-9"	"Myh9"	0	17140000	29328000	15489333.3333333	17140000	2.6423669904938	0.024131327148201
1750.8382	"P61161"	"Actin-related protein 2"	"Actr2"	24930000	14337000	19274000	19513666.6666667	19274000	2.20859888938999	0.0391129490299598
1563.6736	"P48678"	"Prelamin-A/C;Lamin-A/C"	"Lmna"	17300000	10343000	14513000	14052000	14513000	2.74656499351848	0.0101873361441421
1056.4546	"Q8BTM8"	"Filamin-A"	"Flna"	6326300	12491000	13213000	10676766.6666667	12491000	2.66533664702534	0.0119803915623733
1330.6266	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	172630000	188960000	224290000	195293333.333333	188960000	2.46143435382311	0.018936054150809
1730.9567	"Q99P72"	"Reticulon-4"	"Rtn4"	9710900	5508200	3075800	6098300	5508200	2.64418885305112	0.0134749433990248
1483.7195	"Q60817"	"Nascent polypeptide-associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form"	"Naca"	46163000	31979000	49940000	42694000	46163000	2.8143773577686	0.0182674500793973
816.38651	"P06745"	"Glucose-6-phosphate isomerase"	"Gpi"	29889000	6478900	24114000	20160633.3333333	24114000	3.57097357916503	0.00334940846073703
1421.7263	"Q61578"	"NADPH:adrenodoxin oxidoreductase, mitochondrial"	"Fdxr"	13024000	6635800	19251000	12970266.6666667	13024000	2.40777996931966	0.0240775058409119
1953.9756	"Q6WVG3"	"BTB/POZ domain-containing protein KCTD12"	"Kctd12"	4358000	2883900	3190400	3477433.33333333	3190400	2.38924127257849	0.0230707439962944
1097.5241	"P20491"	"High affinity immunoglobulin epsilon receptor subunit gamma"	"Fcer1g"	14145000	7812900	11074000	11010633.3333333	11074000	4.26723771855543	0.00012967127216588
1311.6459	"E9PV24"	"Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain"	"Fga"	17984000	12405000	22967000	17785333.3333333	17984000	3.40479513583353	0.00207180869273262
1319.6391	"O35551"	"Rab GTPase-binding effector protein 1"	"Rabep1"	2045800	10004000	16731000	9593600	10004000	4.22658359769228	0.000210784896228997
933.45157	"Q91VW3"	"SH3 domain-binding glutamic acid-rich-like protein 3"	"Sh3bgrl3"	22243000	20738000	60490000	34490333.3333333	22243000	3.96853027132996	0.00047706737343812
1157.5717	"P08101"	"Low affinity immunoglobulin gamma Fc region receptor III;Low affinity immunoglobulin gamma Fc region receptor II"	"Fcgr3;Fcgr2"	14554000	9055900	7967700	10525866.6666667	9055900	3.70374079430271	0.000617834169300249
1148.5934	"P19096"	"Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase"	"Fasn"	5803200	5459600	8587100	6616633.33333333	5803200	2.33341921839921	0.0265963688051113
1136.4986	"P04186"	"Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment"	"Cfb"	6936400	10730000	12902000	10189466.6666667	10730000	3.1226020677617	0.0035559792211904
1015.5186	"Q6P902"	"Thioredoxin domain-containing protein 2"	"Txndc2"	16251000	39829000	43865000	33315000	39829000	2.60373691968892	0.0208342519900227
1097.4964	"P54071"	"Isocitrate dehydrogenase [NADP], mitochondrial"	"Idh2"	3991900	3905600	10071000	5989500	3991900	2.23240978579412	0.0349309192238472
1341.6235	"Q8BJ71"	"Nuclear pore complex protein Nup93"	"Nup93"	38837000	3206200	2983700	15008966.6666667	3206200	2.35299917520176	0.0327978749044221
2811.398	"Q9DBD0"	"Inhibitor of carbonic anhydrase"	"Ica"	25658000	36640000	36556000	32951333.3333333	36556000	2.20158618485987	0.0357491132499557
1576.7845	"Q9D2V7"	"Coronin-7"	"Coro7"	4701500	3041900	3171200	3638200	3171200	2.54075123033028	0.016646158181112
1253.5632	"P97290"	"Plasma protease C1 inhibitor"	"Serping1"	3879100	7983800	12899000	8253966.66666667	7983800	2.21776141424538	0.0359632719949468
833.38791	"Q9Z2X1"	"Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed"	"Hnrnpf"	79071000	37150000	85491000	67237333.3333333	79071000	2.81522021215819	0.0118371805638204
1209.6102	"Q61147"	"Ceruloplasmin"	"Cp"	0	3784600	7845900	3876833.33333333	3784600	2.68232814580492	0.0151382810932854
825.42323	"Q61233"	"Plastin-2"	"Lcp1"	26076000	0	23811000	16629000	23811000	2.55151905658318	0.034222161199187
875.42363	"P18760"	"Cofilin-1"	"Cfl1"	71592000	209580000	526840000	269337333.333333	209580000	3.45772136506723	0.00712864278273303
1268.5885	"Q9R111"	"Guanine deaminase"	"Gda"	7353800	7137700	13346000	9279166.66666667	7353800	3.85869183651588	0.000524099279419853
1422.7467	"Q8K411"	"Presequence protease, mitochondrial"	"Pitrm1"	11305000	2914800	14982000	9733933.33333333	11305000	2.82902261019986	0.00898911574192596
3343.73	"Q9EQK5"	"Major vault protein"	"Mvp"	0	4609800	13573000	6060933.33333333	4609800	2.57823824892969	0.0213127731654734
1571.8155	"P02468"	"Laminin subunit gamma-1"	"Lamc1"	11730000	6433600	17674000	11945866.6666667	11730000	3.64639277116797	0.00146279521705331
888.49165	"O08638"	"Myosin-11"	"Myh11"	0	16026000	17979000	11335000	16026000	2.55543701964872	0.0249903201639923
1649.7798	"Q91V41"	"Ras-related protein Rab-14"	"Rab14"	16269000	8221700	12323000	12271233.3333333	12323000	2.16603359620823	0.0451844700144235
1705.9475	"Q9EQ06"	"Estradiol 17-beta-dehydrogenase 11"	"Hsd17b11"	19606000	11006000	5271900	11961300	11006000	2.69513082908	0.0119986462328087
870.43817	"P07356"	"Annexin A2"	"Anxa2"	27643000	12542000	91665000	43950000	27643000	3.78821965038988	0.00157091526161523
1510.7879	"P21981"	"Protein-glutamine gamma-glutamyltransferase 2"	"Tgm2"	32371000	22501000	34391000	29754333.3333333	32371000	2.78033049002727	0.00960280029603122
1198.6445	"Q61838"	"Alpha-2-macroglobulin;Alpha-2-macroglobulin 165 kDa subunit;Alpha-2-macroglobulin 35 kDa subunit"	"A2m"	22697000	31289000	33125000	29037000	31289000	2.50750346899353	0.0167697398950337
1020.5604	"P49182"	"Heparin cofactor 2"	"Serpind1"	6459300	14920000	19466000	13615100	14920000	3.63120480093037	0.00100498375530927
1266.6932	"P09528"	"Ferritin heavy chain;Ferritin heavy chain, N-terminally processed"	"Fth1"	700210000	405390000	525350000	543650000	525350000	3.87218511223517	0.000405224415086716
1023.5787	"P51885"	"Lumican"	"Lum"	68018000	102680000	191240000	120646000	102680000	3.91255263795844	0.000409529711430625
1852.9142	"P01868"	"Ig gamma-1 chain C region secreted form;Ig gamma-1 chain C region, membrane-bound form"	"Ighg1"	146700000	104590000	135870000	129053333.333333	135870000	4.87859695831106	4.04010021270036e-05
890.47091	"O08677"	"Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain"	"Kng1"	26192000	61564000	79659000	55805000	61564000	4.54098556995851	6.62559289264962e-05
1455.7106	"Q9QZA0"	"Carbonic anhydrase 5B, mitochondrial"	"Ca5b"	1343500	1082800	131700000	44708766.6666667	1343500	2.67528263131941	0.0312033461406076
1247.567	"Q93092"	"Transaldolase"	"Taldo1"	51341000	39977000	58122000	49813333.3333333	51341000	3.57277215210083	0.0014129901373545
1431.6592	"P07356"	"Annexin A2"	"Anxa2"	53961000	29070000	35011000	39347333.3333333	35011000	2.32207721374414	0.0369833027109485
1559.7541	"P07356"	"Annexin A2"	"Anxa2"	32687000	10790000	23518000	22331666.6666667	23518000	2.14324864603365	0.0458976452914741
1256.5673	"Q04857"	"Collagen alpha-1(VI) chain"	"Col6a1"	49335000	71911000	89070000	70105333.3333333	71911000	3.99350231428908	0.000423789263181541
1022.5033	"Q62448"	"Eukaryotic translation initiation factor 4 gamma 2"	"Eif4g2"	4983000	3309800	11507000	6599933.33333333	4983000	2.50192703256061	0.018828911873403
1490.7399	"P48678"	"Prelamin-A/C;Lamin-A/C"	"Lmna"	23831000	14163000	21259000	19751000	21259000	2.3625974959728	0.0243624874146544
2453.3629	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	764340000	192230000	881820000	612796666.666667	764340000	2.38271796752368	0.0328640139413537
1401.6129	"P26041"	"Moesin"	"Msn"	40594000	25069000	44535000	36732666.6666667	40594000	4.03921187167118	0.000246529825939625
1240.6776	"Q9JII6"	"Alcohol dehydrogenase [NADP(+)]"	"Akr1a1"	73734000	54008000	126670000	84804000	73734000	3.02791018801531	0.0111619143246131
905.42767	"Q61941"	"NAD(P) transhydrogenase, mitochondrial"	"Nnt"	5487600	2118300	11224000	6276633.33333333	5487600	2.21239730457361	0.0483165247472802
1439.5657	"P07724"	"Serum albumin"	"Alb"	14529000	15482000	22195000	17402000	15482000	2.89328624959973	0.00618123533731763
1791.8176	"Q61703"	"Inter-alpha-trypsin inhibitor heavy chain H2"	"Itih2"	8089700	11956000	14777000	11607566.6666667	11956000	4.38924876194435	7.96572753647962e-05
1269.6565	"C8YR32"	"Lipoxygenase homology domain-containing protein 1"	"Loxhd1"	126050000	99070000	23606000	82908666.6666667	99070000	3.34911606999614	0.0105027931058842
1524.7936	"P05201"	"Aspartate aminotransferase, cytoplasmic"	"Got1"	15621000	13765000	18522000	15969333.3333333	15621000	2.56896501582055	0.014956863249969
1248.5663	"O08677"	"Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain"	"Kng1"	54694000	74405000	106350000	78483000	74405000	2.36749394736856	0.0253856274814971
1229.6616	"Q61578"	"NADPH:adrenodoxin oxidoreductase, mitochondrial"	"Fdxr"	22010000	20581000	49990000	30860333.3333333	22010000	2.3816409813316	0.0243429294927629
2517.1619	"Q04447"	"Creatine kinase B-type"	"Ckb"	39251000	59525000	53932000	50902666.6666667	53932000	5.98461398095436	3.81445791734589e-07
1639.8166	"P49300"	"C-type lectin domain family 10 member A"	"Clec10a"	22201000	15337000	20821000	19453000	20821000	4.21120171789157	0.000192890989894246
1128.4836	"Q9ESB3"	"Histidine-rich glycoprotein"	"Hrg"	5277000	9506700	13749000	9510900	9506700	2.38549132221493	0.0228013593544767
853.393	"P01027"	"Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2"	"C3"	18225000	13553000	32055000	21277666.6666667	18225000	3.27370245116122	0.00275046575846577
1244.5496	"Q99PT1"	"Rho GDP-dissociation inhibitor 1"	"Arhgdia"	62894000	41898000	55119000	53303666.6666667	55119000	3.0972432858403	0.00728246687238106
1405.6361	"O70404"	"Vesicle-associated membrane protein 8"	"Vamp8"	10427000	9570400	5064300	8353900	9570400	2.50648220151603	0.0181355587577074
909.44436	"P27773"	"Protein disulfide-isomerase A3"	"Pdia3"	14053000	2652000	27104000	14603000	14053000	3.13767585423673	0.00526603268960916
1328.6824	"P97379"	"Ras GTPase-activating protein-binding protein 2"	"G3bp2"	4073300	1200300	3478200	2917266.66666667	3478200	2.28376877221462	0.0333276758013042
1848.8968	"P50543"	"Protein S100-A11"	"S100a11"	100390000	55249000	30371000	62003333.3333333	55249000	3.65132333314336	0.0021428645939619
1264.6452	"O08638"	"Myosin-11"	"Myh11"	13042000	23777000	11360000	16059666.6666667	13042000	2.48364503139217	0.0194194560891291
872.49673	"Q61129"	"Complement factor I;Complement factor I heavy chain;Complement factor I light chain"	"Cfi"	5829400	11973000	10568000	9456800	10568000	2.44944240209804	0.020376903475561
1918.912	"Q8VDD5"	"Myosin-9"	"Myh9"	30480000	14978000	13457000	19638333.3333333	14978000	2.78494606670496	0.0104524980785128
1169.4944	"Q8VDD5"	"Myosin-9"	"Myh9"	15549000	10161000	14467000	13392333.3333333	14467000	3.19851887999302	0.00291424179262648
1373.6688	"Q8K0E8"	"Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain"	"Fgb"	9055500	9096400	9988600	9380166.66666667	9096400	2.57725370623858	0.0156911680851414
1267.6449	"P97371"	"Proteasome activator complex subunit 1"	"Psme1"	16679000	14314000	19785000	16926000	16679000	2.12486111360533	0.0431099758725754
1014.5597	"Q8BGC4"	"Zinc-binding alcohol dehydrogenase domain-containing protein 2"	"Zadh2"	57868000	22501000	68208000	49525666.6666667	57868000	3.12940914743638	0.00395701379359461
1570.8203	"Q61147"	"Ceruloplasmin"	"Cp"	25610000	51796000	54784000	44063333.3333333	51796000	3.2426518505171	0.00253259321630647
2447.1176	"Q05816"	"Fatty acid-binding protein, epidermal"	"Fabp5"	402290000	179740000	186780000	256270000	186780000	3.54200081320207	0.00117585751213009
847.40758	"P17742"	"Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed"	"Ppia"	3054000	151890000	307090000	154011333.333333	151890000	3.26680949079331	0.0116590124674695
996.42225	"Q61147"	"Ceruloplasmin"	"Cp"	7418700	8119600	8889900	8142733.33333333	8119600	3.47912767373678	0.00118633358848059
1670.8417	"Q04447"	"Creatine kinase B-type"	"Ckb"	86393000	60162000	25708000	57421000	60162000	2.98128586588919	0.00533618712246986
1749.8726	"Q8BTM8"	"Filamin-A"	"Flna"	19622000	29231000	23435000	24096000	23435000	2.77099418276849	0.00918582930890952
1372.6299	"P11276"	"Fibronectin;Anastellin"	"Fn1"	6282900	9124400	19508000	11638433.3333333	9124400	3.48382170967668	0.00140548431079287
1579.7453	"Q9CQ60"	"6-phosphogluconolactonase"	"Pgls"	37417000	12917000	11648000	20660666.6666667	12917000	3.0454357852654	0.00932593276321106
2666.3188	"Q62422"	"Osteoclast-stimulating factor 1"	"Ostf1"	25537000	18465000	15118000	19706666.6666667	18465000	2.38741907823838	0.0229301653148875
1379.5881	"P19324"	"Serpin H1"	"Serpinh1"	0	13488000	21860000	11782666.6666667	13488000	2.63888873326635	0.0236198585532256
1125.6142	"Q9D1A2"	"Cytosolic non-specific dipeptidase"	"Cndp2"	48994000	26651000	48968000	41537666.6666667	48968000	2.36292196843529	0.0255419771788007
1358.6943	"P98078"	"Disabled homolog 2"	"Dab2"	7522600	1166200	4688600	4459133.33333333	4688600	4.2583910456643	0.000267881831256162
1183.5986	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	9795300	1145200	3828900	4923133.33333333	3828900	2.32353185237564	0.0382421688105125
1252.6412	"O08638"	"Myosin-11"	"Myh11"	18171000	16987000	6065200	13741066.6666667	16987000	2.80139006896828	0.0131712259213502
2510.2401	"Q9R111"	"Guanine deaminase"	"Gda"	6997400	9041400	0	5346266.66666667	6997400	2.50447696133639	0.0184008381699499
1241.5823	"Q8VDD5"	"Myosin-9"	"Myh9"	22517000	16650000	33742000	24303000	22517000	3.03236587532803	0.00515829114682599
1192.6564	"P09813"	"Apolipoprotein A-II;Proapolipoprotein A-II"	"Apoa2"	650880000	809310000	540500000	666896666.666667	650880000	2.29577562928567	0.0276022860493432
1237.703	"P17427"	"AP-2 complex subunit alpha-2"	"Ap2a2"	7810100	9328700	8445000	8527933.33333333	8445000	2.15229855361169	0.039015989536148
2454.1564	"Q8BTM8"	"Filamin-A"	"Flna"	24065000	38936000	6906300	23302433.3333333	24065000	2.20983863995616	0.0390925821014989
1492.6841	"P26040"	"Ezrin"	"Ezr"	5841900	4400800	8892100	6378266.66666667	5841900	2.75710043898353	0.010707506948814
1506.7943	"P14901"	"Heme oxygenase 1"	"Hmox1"	13113000	2036900	0	5049966.66666667	2036900	2.23142114484254	0.0427338461579163
826.42972	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	75547000	68110000	388840000	177499000	75547000	3.24390262820651	0.00320879016566629
1380.6674	"P10493"	"Nidogen-1"	"Nid1"	7000400	7487000	16630000	10372466.6666667	7487000	2.56241052320064	0.0208804890041905
1004.4961	"P57780"	"Alpha-actinin-4"	"Actn4"	10570000	3894100	11986000	8816700	10570000	5.41880630322561	5.67554140650208e-06
1646.7934	"O09044"	"Synaptosomal-associated protein 23"	"Snap23"	5597100	3315500	10252000	6388200	5597100	2.25813506112294	0.0343376461446597
1520.845	"P26039"	"Talin-1"	"Tln1"	81865000	30181000	78936000	63660666.6666667	78936000	2.68345155991609	0.013533401966477
1482.8042	"P49182"	"Heparin cofactor 2"	"Serpind1"	13520000	19907000	17727000	17051333.3333333	17727000	3.10454568521391	0.00353275686193961
1005.5495	"Q8VCM7"	"Fibrinogen gamma chain"	"Fgg"	26094000	20067000	50051000	32070666.6666667	26094000	2.93320553968449	0.00601071657602832
1228.7027	"P19137"	"Laminin subunit alpha-1"	"Lama1"	5293800	2699600	6123900	4705766.66666667	5293800	2.52325129645414	0.0208340016439734
2414.1965	"P01029"	"Complement C4-B;Complement C4 beta chain;Complement C4 alpha chain;C4a anaphylatoxin;Complement C4 gamma chain"	"C4b"	5899500	8009800	13481000	9130100	8009800	2.99338589196449	0.00488892359684231
1676.8192	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	7699500	10572000	12959000	10410166.6666667	10572000	3.03326839483326	0.00455083558553917
1073.6485	"A6X935"	"Inter alpha-trypsin inhibitor, heavy chain 4"	"Itih4"	9214400	11717000	21273000	14068133.3333333	11717000	3.27807053390952	0.00225415218844328
1474.7272	"Q8JZV7"	"Putative N-acetylglucosamine-6-phosphate deacetylase"	"Amdhd2"	7536900	3134800	7503400	6058366.66666667	7503400	2.48216838778315	0.018804806221739
978.55385	"Q99JT9"	"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"	"Adi1"	5963300	3443700	6503600	5303533.33333333	5963300	2.14992467975206	0.0403075991639061
1028.623	"P14824"	"Annexin A6"	"Anxa6"	26887000	21872000	30586000	26448333.3333333	26887000	2.7121651953299	0.0107443624338404
1071.6288	"O35639"	"Annexin A3"	"Anxa3"	19487000	10255000	13981000	14574333.3333333	13981000	3.17533096841544	0.00350701156803572
2075.1085	"Q91ZX7"	"Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain"	"Lrp1"	8729200	8620900	11694000	9681366.66666667	8729200	2.82929974870028	0.00801397480427285
2162.1947	"Q61599"	"Rho GDP-dissociation inhibitor 2"	"Arhgdib"	36059000	37371000	72463000	48631000	37371000	2.82014922838174	0.00826919388391977
2028.1507	"Q00519"	"Xanthine dehydrogenase/oxidase;Xanthine dehydrogenase;Xanthine oxidase"	"Xdh"	9709600	3605100	5412500	6242400	5412500	3.63815730734038	0.00111591357045554
1667.8479	"O70439"	"Syntaxin-7"	"Stx7"	19045000	8444300	13293000	13594100	13293000	2.09724402049822	0.0465339582635825
1152.6867	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	9305300	5883300	12955000	9381200	9305300	2.41391124394563	0.0221805817503604
1810.9173	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	8394200	4415400	4362600	5724066.66666667	4415400	2.47565362380276	0.02087630502103
1709.8771	"P26039"	"Talin-1"	"Tln1"	18648000	10418000	20517000	16527666.6666667	18648000	3.47219024406843	0.00125114662273286
3057.5693	"Q99JY9"	"Actin-related protein 3"	"Actr3"	154480000	41222000	58837000	84846333.3333333	58837000	2.18342414984441	0.0440222847891513
1692.8294	"Q9WTP7"	"GTP:AMP phosphotransferase AK3, mitochondrial"	"Ak3"	7428100	1672900	3136000	4079000	3136000	2.95170599554025	0.00618539528547533
996.56442	"O09159"	"Lysosomal alpha-mannosidase"	"Man2b1"	3542500	2919200	5156700	3872800	3542500	2.30393503698263	0.028641788909244
1071.6176	"Q61207"	"Prosaposin"	"Psap"	34574000	13208000	27717000	25166333.3333333	27717000	4.63560704114687	4.19074350544969e-05
1834.7688	"P26039"	"Talin-1"	"Tln1"	7477200	3679200	6789300	5981900	6789300	2.20300619295651	0.0378233935656655
1041.4437	"P07724"	"Serum albumin"	"Alb"	286290000	543800000	474070000	434720000	474070000	2.64124914012555	0.0122586620060294
1531.7453	"P14824"	"Annexin A6"	"Anxa6"	24013000	22342000	40043000	28799333.3333333	24013000	2.83533442988412	0.00785729288921101
1243.6157	"P07356"	"Annexin A2"	"Anxa2"	109090000	97512000	108380000	104994000	108380000	2.23566658858342	0.0329717505416358
1337.6286	"Q9DCJ9"	"N-acetylneuraminate lyase"	"Npl"	42097000	20613000	43399000	35369666.6666667	42097000	2.2128802026618	0.0357188359765899
1046.5608	"P08074"	"Carbonyl reductase [NADPH] 2"	"Cbr2"	7784200	6883700	11611000	8759633.33333333	7784200	2.19300854894225	0.0375381222321144
1801.8747	"Q91ZX7"	"Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain"	"Lrp1"	5506300	4528900	5292400	5109200	5292400	2.5599992828558	0.0148155613995521
1221.5877	"P07356"	"Annexin A2"	"Anxa2"	115710000	95598000	107560000	106289333.333333	107560000	2.15657186992802	0.0403920130870387
1087.5583	"Q8BTM8"	"Filamin-A"	"Flna"	15547000	21969000	21861000	19792333.3333333	21861000	2.45517572628882	0.0191424283072677
1333.6038	"Q9DBH5"	"Vesicular integral-membrane protein VIP36"	"Lman2"	15569000	15273000	16017000	15619666.6666667	15569000	2.51741813316179	0.0191741053564114
986.52843	"P48036"	"Annexin A5"	"Anxa5"	83063000	69654000	148490000	100402333.333333	83063000	2.94731994407088	0.00573438587607784
1792.9611	"Q9D7V9"	"N-acylethanolamine-hydrolyzing acid amidase;N-acylethanolamine-hydrolyzing acid amidase subunit alpha;N-acylethanolamine-hydrolyzing acid amidase subunit beta"	"Naaa"	0	4307300	6440600	3582633.33333333	4307300	2.49627118779441	0.0211119375563692
1728.8352	"Q6A0A9"	"Constitutive coactivator of PPAR-gamma-like protein 1"	"FAM120A"	1235500	2548000	5545700	3109733.33333333	2548000	2.33026058698338	0.0299900677793979
1056.5451	"P21614"	"Vitamin D-binding protein"	"Gc"	33199000	73403000	106130000	70910666.6666667	73403000	2.37972294457032	0.0238141322064728
996.52401	"P07724"	"Serum albumin"	"Alb"	878030000	542170000	1226300000	882166666.666667	878030000	2.32980289618557	0.0302189994410357
2298.1591	"Q9CYZ2"	"Tumor protein D54"	"Tpd52l2"	25960000	25962000	6392100	19438033.3333333	25960000	3.30564855703557	0.00296804346791845
3510.717	"Q9R1P3"	"Proteasome subunit beta type-2"	"Psmb2"	83873000	21342000	7210700	37475233.3333333	21342000	2.61565628897969	0.033084983956517
1421.6531	"P29391"	"Ferritin light chain 1"	"Ftl1"	382320000	310900000	318590000	337270000	318590000	3.80457513521808	0.00046609432075356
1523.846	"Q9EQH2"	"Endoplasmic reticulum aminopeptidase 1"	"Erap1"	0	2243900	2526000	1589966.66666667	2243900	2.18901102004308	0.0353426634768047
1369.8181	"P19137"	"Laminin subunit alpha-1"	"Lama1"	0	2732300	9540000	4090766.66666667	2732300	2.53382901445921	0.0239673191447699
1364.7048	"Q69ZN7"	"Myoferlin"	"Myof"	1516400	3961900	11087000	5521766.66666667	3961900	2.98138643636517	0.00650617608609372
1372.7351	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	15677000	3334300	4601400	7870900	4601400	2.1537358271291	0.0468753967757084
1296.6245	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	159620000	218340000	265570000	214510000	218340000	2.57111839048123	0.014425756807955
1288.7061	"A6H584"	"Collagen alpha-5(VI) chain"	"Col6a5"	5134700	26457000	32178000	21256566.6666667	26457000	3.31154864790722	0.00296287217682469
1146.6285	"P21614"	"Vitamin D-binding protein"	"Gc"	11101000	14209000	20981000	15430333.3333333	14209000	3.80253239891395	0.000629320728282396
1297.5973	"P62814"	"V-type proton ATPase subunit B, brain isoform"	"Atp6v1b2"	36970000	14173000	25281000	25474666.6666667	25281000	3.28233090528479	0.00277557178143635
1770.8433	"Q9EQ06"	"Estradiol 17-beta-dehydrogenase 11"	"Hsd17b11"	5813400	3027700	6160000	5000366.66666667	5813400	2.70698489543956	0.0111081174917299
990.49819	"P09813"	"Apolipoprotein A-II;Proapolipoprotein A-II"	"Apoa2"	357030000	407770000	643990000	469596666.666667	407770000	3.01173137874529	0.00482459966295659
1227.6711	"P43274"	"Histone H1.4"	"Hist1h1e"	126740000	56150000	75506000	86132000	75506000	2.39295910700907	0.0268359570379759
1196.586	"P51150"	"Ras-related protein Rab-7a"	"Rab7a"	22523000	9073400	15113000	15569800	15113000	2.09210672793516	0.0488844448471763
1146.5629	"P01027"	"Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2"	"C3"	19084000	12712000	37064000	22953333.3333333	19084000	3.01088863606706	0.00598422731330509
1064.5138	"P26039"	"Talin-1"	"Tln1"	12803000	9025300	17190000	13006100	12803000	2.54809078546977	0.0162801397016026
831.47018	"P01837"	"Ig kappa chain C region"	""	217820000	95294000	217710000	176941333.333333	217710000	4.17719976423197	0.000225386086236404
875.47125	"P47754"	"F-actin-capping protein subunit alpha-2"	"Capza2"	16346000	13628000	17339000	15771000	16346000	2.11654723827912	0.046612558554089
1115.6074	"P18242"	"Cathepsin D"	"Ctsd"	596270000	286180000	450830000	444426666.666667	450830000	4.16821089185438	0.000186636546871004
1699.8417	"Q9D8U8"	"Sorting nexin-5"	"Snx5"	19646000	9065900	8734900	12482266.6666667	9065900	3.26743025006969	0.00238790700763747
947.49238	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	7418600	4618800	14394000	8810466.66666667	7418600	3.12888657674021	0.00442714603171278
1254.5914	"Q05816"	"Fatty acid-binding protein, epidermal"	"Fabp5"	246210000	139300000	183310000	189606666.666667	183310000	5.60772289400571	6.76351810384096e-06
